Tempo (s);Algoritmo;Total Escoados;Fila Maxima;Ocupacao Media
0;heuristicaocupacao;0.8285714285714286;7.593918376985931;0.13674980737565168
5;heuristicaocupacao;1.6571428571428573;7.208006471892651;0.12590668557668533
10;heuristicaocupacao;2.4857142857142858;7.651844382747395;0.14341572744201705
15;heuristicaocupacao;3.3142857142857145;7.9976554049870625;0.10325936371055798
20;heuristicaocupacao;4.142857142857143;7.656887563690641;0.1395869200583343
25;heuristicaocupacao;4.9714285714285715;7.680746907085866;0.09572118426441553
30;heuristicaocupacao;5.8;7.153870000564479;0.13842236116541692
35;heuristicaocupacao;6.628571428571428;7.213248705992925;0.11826843759624725
40;heuristicaocupacao;7.457142857142856;6.6885310680429555;0.12694629239681093
45;heuristicaocupacao;8.285714285714285;9.082728207019521;0.18972150976513003
50;heuristicaocupacao;9.114285714285714;6.867708850822444;0.18900454196095798
55;heuristicaocupacao;9.942857142857143;7.310988006755569;0.1781659058046582
60;heuristicaocupacao;10.771428571428572;7.321922083662192;0.13074890307157852
65;heuristicaocupacao;11.600000000000001;8.56198144328401;0.15765255635522482
70;heuristicaocupacao;12.42857142857143;7.69963652959325;0.2071642646797574
75;heuristicaocupacao;13.25714285714286;8.886715970554162;0.178649364923892
80;heuristicaocupacao;14.085714285714289;7.4758520756025515;0.24760426754845868
85;heuristicaocupacao;14.914285714285718;8.220276293189894;0.193450440365152
90;heuristicaocupacao;15.742857142857147;7.414581009313816;0.19103890251233477
95;heuristicaocupacao;16.571428571428577;9.680013772825266;0.1796304589258718
100;heuristicaocupacao;17.400000000000006;7.210513740459682;0.1965367038297283
105;heuristicaocupacao;18.228571428571435;8.363638715138677;0.19158290542915649
110;heuristicaocupacao;19.057142857142864;8.636666470904071;0.2210267846555435
115;heuristicaocupacao;19.885714285714293;8.50174376103021;0.23211111769303633
120;heuristicaocupacao;20.714285714285722;8.082489321519898;0.1834568882082733
125;heuristicaocupacao;21.54285714285715;8.1541501686147;0.17072610725109144
130;heuristicaocupacao;22.37142857142858;8.314434925135693;0.15920345849903889
135;heuristicaocupacao;23.20000000000001;8.201385447666585;0.23315588333382709
140;heuristicaocupacao;24.02857142857144;9.064606914220724;0.18844166917554755
145;heuristicaocupacao;24.85714285714287;10.029650455554645;0.16058247340650228
150;heuristicaocupacao;25.685714285714297;7.983699993341849;0.24045307316531864
155;heuristicaocupacao;26.514285714285727;7.404527225150007;0.30721222438668644
160;heuristicaocupacao;27.342857142857156;8.395728551307462;0.23586663535181893
165;heuristicaocupacao;28.171428571428585;10.426782718548235;0.264830009765878
170;heuristicaocupacao;29.000000000000014;7.919305417066788;0.24575669112306864
175;heuristicaocupacao;29.828571428571443;9.78145957486373;0.2439616446052204
180;heuristicaocupacao;30.657142857142873;9.840458209074598;0.2781271525249007
185;heuristicaocupacao;31.4857142857143;8.197052044972862;0.2454731455439212
190;heuristicaocupacao;32.31428571428573;9.069041163379406;0.26582967512605077
195;heuristicaocupacao;33.14285714285716;9.893661949073444;0.2710853637240871
200;heuristicaocupacao;33.97142857142859;8.418079303723017;0.2450182397632282
205;heuristicaocupacao;34.80000000000002;8.579800467123452;0.2984487476929283
210;heuristicaocupacao;35.62857142857145;8.32628567947533;0.26706520834028336
215;heuristicaocupacao;36.45714285714288;8.031539444653754;0.25326817009067326
220;heuristicaocupacao;37.285714285714306;8.33570946161049;0.29566234401688374
225;heuristicaocupacao;38.114285714285735;7.934773048074892;0.2562395330903535
230;heuristicaocupacao;38.942857142857164;8.908351477077597;0.28766553109947146
235;heuristicaocupacao;39.771428571428594;8.335369580325784;0.29017305031338453
240;heuristicaocupacao;40.60000000000002;9.118249565199418;0.3266500110219709
245;heuristicaocupacao;41.42857142857145;7.806049024440228;0.31194061486773517
250;heuristicaocupacao;42.25714285714288;9.251191560990382;0.3005753829532952
255;heuristicaocupacao;43.08571428571431;9.658238735772825;0.32948570452597115
260;heuristicaocupacao;43.91428571428574;7.567850910374128;0.350285465854795
265;heuristicaocupacao;44.74285714285717;9.373755697424992;0.32894007240914436
270;heuristicaocupacao;45.5714285714286;10.044025642130872;0.316142865648203
275;heuristicaocupacao;46.40000000000003;8.246103761494089;0.28010372391670973
280;heuristicaocupacao;47.228571428571456;10.43782444337736;0.2911319248292663
285;heuristicaocupacao;48.057142857142885;9.527720038010209;0.3175551174252005
290;heuristicaocupacao;48.885714285714315;8.714757516903457;0.312053016325375
295;heuristicaocupacao;49.714285714285744;9.231750228215578;0.3283557671349031
