Tempo (s);Algoritmo;Total Escoados;Fila Maxima;Ocupacao Media
0;heuristicaocupacao;1.7999999999999998;18.046575426654478;0.3308502979637615
5;heuristicaocupacao;3.5999999999999996;24.932798076264454;0.3352781217229988
10;heuristicaocupacao;5.3999999999999995;21.586328192085436;0.3745318165956344
15;heuristicaocupacao;7.199999999999999;25.28830544425009;0.4358718041714828
20;heuristicaocupacao;9.0;30.16668600693744;0.4552604180279493
25;heuristicaocupacao;10.8;24.181384668930548;0.4587258959362521
30;heuristicaocupacao;12.600000000000001;21.306853073820758;0.48175287360544
35;heuristicaocupacao;14.400000000000002;27.106490500769752;0.49215201528011543
40;heuristicaocupacao;16.200000000000003;30.977159178746785;0.47408888547664485
45;heuristicaocupacao;18.000000000000004;33.65628177199633;0.5229576763402183
50;heuristicaocupacao;19.800000000000004;27.23351341248206;0.5506789524234972
55;heuristicaocupacao;21.600000000000005;31.867573252282174;0.5659620732277406
60;heuristicaocupacao;23.400000000000006;30.453051472244876;0.5956674011442393
65;heuristicaocupacao;25.200000000000006;32.011616202815695;0.5979157820826986
70;heuristicaocupacao;27.000000000000007;38.94977253078833;0.6038767795595809
75;heuristicaocupacao;28.800000000000008;30.368316761110904;0.642104507149493
80;heuristicaocupacao;30.60000000000001;35.07091423836279;0.6258710288891949
85;heuristicaocupacao;32.400000000000006;36.30230963647222;0.6168770937965018
90;heuristicaocupacao;34.2;38.44301923111353;0.6551079910816872
95;heuristicaocupacao;36.0;36.970462095309514;0.6543195873224733
100;heuristicaocupacao;37.8;38.19311371388423;0.6730779850841019
105;heuristicaocupacao;39.599999999999994;37.36879072330097;0.7056644398785344
110;heuristicaocupacao;41.39999999999999;39.60553561780149;0.7028940690366678
115;heuristicaocupacao;43.19999999999999;38.97781738013083;0.7340944874441622
120;heuristicaocupacao;44.999999999999986;41.89853675217611;0.7031915599913865
125;heuristicaocupacao;46.79999999999998;40.418376743901824;0.7830654778878549
130;heuristicaocupacao;48.59999999999998;42.84847588627992;0.7933694975942002
135;heuristicaocupacao;50.39999999999998;42.6841586692088;0.7854873410679544
140;heuristicaocupacao;52.199999999999974;46.03361306423738;0.8464440367196389
145;heuristicaocupacao;53.99999999999997;44.134364121925906;0.8714604374621301
150;heuristicaocupacao;55.79999999999997;41.01067694653452;0.8117732040689308
155;heuristicaocupacao;57.599999999999966;48.58932337660648;0.8537849233096803
160;heuristicaocupacao;59.39999999999996;44.4621023230591;0.8702590628397143
165;heuristicaocupacao;61.19999999999996;45.779025738040154;0.8818029069667342
170;heuristicaocupacao;62.99999999999996;46.65976208840214;0.9515509119246192
175;heuristicaocupacao;64.79999999999995;51.842485709634346;0.9375185491701492
180;heuristicaocupacao;66.59999999999995;44.69473301854794;0.9520645547606816
185;heuristicaocupacao;68.39999999999995;57.309934200734986;0.9165507957344642
190;heuristicaocupacao;70.19999999999995;53.376127820398615;0.98
195;heuristicaocupacao;71.99999999999994;52.252287556790606;0.9728222481543959
200;heuristicaocupacao;73.79999999999994;52.37648849861335;0.98
205;heuristicaocupacao;75.59999999999994;53.89249666842973;0.98
210;heuristicaocupacao;77.39999999999993;55.17252546385351;0.98
215;heuristicaocupacao;79.19999999999993;56.201735068387634;0.98
220;heuristicaocupacao;80.99999999999993;56.75011004850776;0.98
225;heuristicaocupacao;82.79999999999993;56.45155653282431;0.98
230;heuristicaocupacao;84.59999999999992;56.55598855430851;0.98
235;heuristicaocupacao;86.39999999999992;57.40963511177959;0.98
240;heuristicaocupacao;88.19999999999992;58.06145636920647;0.98
245;heuristicaocupacao;89.99999999999991;61.800982717950895;0.98
250;heuristicaocupacao;91.79999999999991;61.335502625131944;0.98
255;heuristicaocupacao;93.59999999999991;54.134125572005374;0.98
260;heuristicaocupacao;95.3999999999999;62.975776747191965;0.98
265;heuristicaocupacao;97.1999999999999;62.68815643811725;0.98
270;heuristicaocupacao;98.9999999999999;62.957905297996724;0.98
275;heuristicaocupacao;100.7999999999999;62.87583348055;0.98
280;heuristicaocupacao;102.5999999999999;67.02925361996853;0.98
285;heuristicaocupacao;104.39999999999989;67.38193453977642;0.98
290;heuristicaocupacao;106.19999999999989;64.26102524739687;0.98
295;heuristicaocupacao;107.99999999999989;67.66586764603021;0.98
