Tempo (s);Algoritmo;Total Escoados;Fila Maxima;Ocupacao Media
0;heuristicaocupacao;1.4000000000000001;18.206527658089065;0.2768665234438758
5;heuristicaocupacao;2.8000000000000003;18.040991022149232;0.29160201497096633
10;heuristicaocupacao;4.2;17.085188410388945;0.31543489822672877
15;heuristicaocupacao;5.6000000000000005;19.817628743012804;0.36485634907824566
20;heuristicaocupacao;7.000000000000001;17.770013698803677;0.3188460726409494
25;heuristicaocupacao;8.4;22.495105596474403;0.37048440281537687
30;heuristicaocupacao;9.8;20.186919729727812;0.4092559288934729
35;heuristicaocupacao;11.200000000000001;21.935362731110803;0.411699491764862
40;heuristicaocupacao;12.600000000000001;22.662420441872413;0.41902078183129565
45;heuristicaocupacao;14.000000000000002;22.296916296017866;0.46003138277701416
50;heuristicaocupacao;15.400000000000002;24.360047485915064;0.3655696978766895
55;heuristicaocupacao;16.8;23.08558526757725;0.4836695929192605
60;heuristicaocupacao;18.2;26.024770270550178;0.4603777295061773
65;heuristicaocupacao;19.599999999999998;22.727868892901522;0.44174767976097296
70;heuristicaocupacao;20.999999999999996;25.887830930872887;0.5286694113190827
75;heuristicaocupacao;22.399999999999995;29.643125748352;0.5712097563548888
80;heuristicaocupacao;23.799999999999994;25.082753515273577;0.5425432112278359
85;heuristicaocupacao;25.199999999999992;26.230612968248177;0.5919195697494214
90;heuristicaocupacao;26.59999999999999;28.8993387369031;0.6283683477396593
95;heuristicaocupacao;27.99999999999999;28.897601451727628;0.6361141002741881
100;heuristicaocupacao;29.399999999999988;29.780269340395392;0.6625322692144751
105;heuristicaocupacao;30.799999999999986;30.60607747775841;0.6522638247321566
110;heuristicaocupacao;32.19999999999999;31.444095903316434;0.6489296758337144
115;heuristicaocupacao;33.59999999999999;32.85864139009006;0.6152743589764182
120;heuristicaocupacao;34.999999999999986;32.217182649624895;0.6726181253561014
125;heuristicaocupacao;36.399999999999984;31.661132437750886;0.671369268807181
130;heuristicaocupacao;37.79999999999998;33.843670643771446;0.7784616148582678
135;heuristicaocupacao;39.19999999999998;36.57479338606663;0.7247234256270298
140;heuristicaocupacao;40.59999999999998;33.60122427716383;0.7503628108702012
145;heuristicaocupacao;41.99999999999998;32.71124038349305;0.7798778946145474
150;heuristicaocupacao;43.39999999999998;36.9373911712522;0.7813080733911736
155;heuristicaocupacao;44.799999999999976;35.37266629641453;0.8475181978795893
160;heuristicaocupacao;46.199999999999974;32.3644949611421;0.7946538524812997
165;heuristicaocupacao;47.59999999999997;38.232987935013234;0.8358382236571174
170;heuristicaocupacao;48.99999999999997;36.39650900791397;0.8243925490957252
175;heuristicaocupacao;50.39999999999997;37.75823342263439;0.8237326579967121
180;heuristicaocupacao;51.79999999999997;39.08096557849578;0.8616469272728413
185;heuristicaocupacao;53.19999999999997;39.4167077729467;0.8955555627552143
190;heuristicaocupacao;54.599999999999966;40.908207346659985;0.9004542665978156
195;heuristicaocupacao;55.999999999999964;39.48789885150278;0.9092273706037842
200;heuristicaocupacao;57.39999999999996;41.73126848014147;0.9044771427565115
205;heuristicaocupacao;58.79999999999996;40.962459980894806;0.9608401661544725
210;heuristicaocupacao;60.19999999999996;43.29291834155313;0.9348583887790699
215;heuristicaocupacao;61.59999999999996;43.66022643035618;0.98
220;heuristicaocupacao;62.99999999999996;41.52964893808863;0.98
225;heuristicaocupacao;64.39999999999996;45.65046870330631;0.98
230;heuristicaocupacao;65.79999999999997;43.39539730438374;0.98
235;heuristicaocupacao;67.19999999999997;46.33076781365867;0.98
240;heuristicaocupacao;68.59999999999998;46.14275279845235;0.98
245;heuristicaocupacao;69.99999999999999;49.3001547677248;0.98
250;heuristicaocupacao;71.39999999999999;46.27560119751593;0.98
255;heuristicaocupacao;72.8;46.638695606793156;0.98
260;heuristicaocupacao;74.2;47.799349023029805;0.98
265;heuristicaocupacao;75.60000000000001;47.88610204670668;0.98
270;heuristicaocupacao;77.00000000000001;50.399898328398585;0.98
275;heuristicaocupacao;78.40000000000002;46.7547897685693;0.98
280;heuristicaocupacao;79.80000000000003;48.32272243316054;0.98
285;heuristicaocupacao;81.20000000000003;48.88134488723641;0.98
290;heuristicaocupacao;82.60000000000004;52.996371619287096;0.98
295;heuristicaocupacao;84.00000000000004;54.91024006868504;0.98
