Tempo (s);Algoritmo;Total Escoados;Fila Maxima;Ocupacao Media
0;heuristicaocupacao;1.1904761904761905;13.328601585834265;0.22335083228499913
5;heuristicaocupacao;2.380952380952381;14.146509467844862;0.1925597548343368
10;heuristicaocupacao;3.571428571428571;13.085611240356043;0.19364468614571634
15;heuristicaocupacao;4.761904761904762;11.417961503019807;0.22718474525024973
20;heuristicaocupacao;5.9523809523809526;13.718278523643622;0.23127576662102323
25;heuristicaocupacao;7.142857142857143;12.584139612701238;0.23187979014114557
30;heuristicaocupacao;8.333333333333334;12.917232023742033;0.275463581368858
35;heuristicaocupacao;9.523809523809524;14.4906250453613;0.2923264405264647
40;heuristicaocupacao;10.714285714285714;15.485191007197685;0.27541481718229754
45;heuristicaocupacao;11.904761904761903;14.143593784813925;0.3261838393493927
50;heuristicaocupacao;13.095238095238093;14.682712725630758;0.25670258981792243
55;heuristicaocupacao;14.285714285714283;16.604107286664306;0.2942388057877289
60;heuristicaocupacao;15.476190476190473;14.956947226219173;0.28763924627222903
65;heuristicaocupacao;16.666666666666664;18.08777679057216;0.26224314370231416
70;heuristicaocupacao;17.857142857142854;15.722227100874303;0.3248541479634177
75;heuristicaocupacao;19.047619047619044;12.994053740878304;0.33277746961139293
80;heuristicaocupacao;20.238095238095234;16.31635136219195;0.39092871348434816
85;heuristicaocupacao;21.428571428571423;16.03078946290296;0.3735448980479203
90;heuristicaocupacao;22.619047619047613;17.346199570391125;0.33299026910559365
95;heuristicaocupacao;23.809523809523803;16.755152462863343;0.42843397714968817
100;heuristicaocupacao;24.999999999999993;15.920272939784384;0.41853753734961585
105;heuristicaocupacao;26.190476190476183;14.742637270390599;0.4084647839121065
110;heuristicaocupacao;27.380952380952372;16.19139814013298;0.39330265616674587
115;heuristicaocupacao;28.571428571428562;15.569193789967095;0.3804093283547292
120;heuristicaocupacao;29.761904761904752;16.08635719146102;0.40712162849849476
125;heuristicaocupacao;30.952380952380942;17.727401655230892;0.4600456166959447
130;heuristicaocupacao;32.14285714285713;19.25872642613259;0.4930160736070501
135;heuristicaocupacao;33.33333333333332;17.844352353960264;0.4918711166013703
140;heuristicaocupacao;34.52380952380951;16.035826260125763;0.4400036544238091
145;heuristicaocupacao;35.7142857142857;18.266100568933126;0.43017594040291984
150;heuristicaocupacao;36.90476190476189;19.385803737953218;0.477086377133119
155;heuristicaocupacao;38.09523809523808;17.30745289523513;0.42890193508309016
160;heuristicaocupacao;39.28571428571427;18.081827213281414;0.5007454737997119
165;heuristicaocupacao;40.47619047619046;18.447376061022265;0.49571769110940117
170;heuristicaocupacao;41.66666666666665;17.627560072246172;0.4952599999665066
175;heuristicaocupacao;42.85714285714284;19.598700651892003;0.4704953293287429
180;heuristicaocupacao;44.04761904761903;18.816832069815657;0.5428397508680309
185;heuristicaocupacao;45.23809523809522;19.672099956447372;0.5205460488052749
190;heuristicaocupacao;46.42857142857141;18.21798632529917;0.5105248952480165
195;heuristicaocupacao;47.6190476190476;18.960195818135734;0.46854986024506834
200;heuristicaocupacao;48.80952380952379;20.589662536812916;0.5629876058161914
205;heuristicaocupacao;49.99999999999998;19.4003115454017;0.6260759271919957
210;heuristicaocupacao;51.19047619047617;22.204724945546367;0.6318414820525321
215;heuristicaocupacao;52.38095238095236;19.726142045474564;0.5773861442427007
220;heuristicaocupacao;53.57142857142855;20.686210330670878;0.5821279964536281
225;heuristicaocupacao;54.76190476190474;21.75076010931059;0.6233529122709252
230;heuristicaocupacao;55.95238095238093;18.991731549291146;0.5884334477372184
235;heuristicaocupacao;57.14285714285712;18.743344846469668;0.6365340942316439
240;heuristicaocupacao;58.33333333333331;19.216952614221228;0.6595580719127935
245;heuristicaocupacao;59.5238095238095;22.881920282706023;0.6824789866019746
250;heuristicaocupacao;60.71428571428569;20.793534617044696;0.6517616939152396
255;heuristicaocupacao;61.90476190476188;24.860773552483774;0.6577514300285219
260;heuristicaocupacao;63.09523809523807;21.13738209306493;0.6466174912553269
265;heuristicaocupacao;64.28571428571426;22.253047866371165;0.6572458845610206
270;heuristicaocupacao;65.47619047619045;24.12966332407292;0.6843532547493634
275;heuristicaocupacao;66.66666666666664;24.889309139550182;0.7112639130350874
280;heuristicaocupacao;67.85714285714283;25.13823964613498;0.7367458129417922
285;heuristicaocupacao;69.04761904761902;24.251485109569117;0.6943382319585771
290;heuristicaocupacao;70.23809523809521;24.20077262458022;0.772309583871966
295;heuristicaocupacao;71.4285714285714;23.841020299805578;0.7284905450960959
