Tempo (s);Algoritmo;Total Escoados;Fila Maxima;Ocupacao Media
0;heuristicaocupacao;0.5904761904761904;4.825673932796071;0.07107309489920026
5;heuristicaocupacao;1.1809523809523808;4.832643562586702;0.12301914338863218
10;heuristicaocupacao;1.7714285714285711;4.853727303883141;0.0789942103675914
15;heuristicaocupacao;2.3619047619047615;6.060191236018169;0.08901111057199705
20;heuristicaocupacao;2.9523809523809517;5.220057385099442;0.08179960122861829
25;heuristicaocupacao;3.542857142857142;5.251382897325116;0.089207066373862
30;heuristicaocupacao;4.133333333333332;5.558776215491419;0.057599381328845504
35;heuristicaocupacao;4.723809523809522;5.17030148273467;0.04903404644715632
40;heuristicaocupacao;5.314285714285712;4.928658245056979;0.1418186638110179
45;heuristicaocupacao;5.904761904761902;4.967276808170757;0.07032261045400251
50;heuristicaocupacao;6.495238095238093;5.036923517752131;0.0677376194091467
55;heuristicaocupacao;7.085714285714283;5.061385443950159;0.034625625474008076
60;heuristicaocupacao;7.676190476190473;5.451083748769486;0.08180641544071804
65;heuristicaocupacao;8.266666666666664;5.1205143346005615;0.06303051305846175
70;heuristicaocupacao;8.857142857142854;5.468133845050619;0.15373160065406136
75;heuristicaocupacao;9.447619047619044;5.068727931134453;0.1365135975195329
80;heuristicaocupacao;10.038095238095234;5.1556762310927065;0.08732251347320576
85;heuristicaocupacao;10.628571428571425;4.1245307084145235;0.17728803697815032
90;heuristicaocupacao;11.219047619047615;5.5890673027777344;0.14091586641685247
95;heuristicaocupacao;11.809523809523805;5.311420118121406;0.10346589929112956
100;heuristicaocupacao;12.399999999999995;5.644453349848153;0.039976608339464634
105;heuristicaocupacao;12.990476190476185;3.7045930205673976;0.18543499595267765
110;heuristicaocupacao;13.580952380952375;6.204180476800523;0.07676748376133113
115;heuristicaocupacao;14.171428571428565;5.097470725078488;0.07084063434481586
120;heuristicaocupacao;14.761904761904756;5.728629362270749;0.15262764870309542
125;heuristicaocupacao;15.352380952380946;4.661857405085142;0.19689104692226794
130;heuristicaocupacao;15.942857142857136;5.495469735925108;0.16697459827668892
135;heuristicaocupacao;16.533333333333328;4.6696474165529125;0.14411162631222774
140;heuristicaocupacao;17.12380952380952;4.891743132537753;0.14678492194989914
145;heuristicaocupacao;17.71428571428571;6.167915704564966;0.15629269745263338
150;heuristicaocupacao;18.304761904761904;5.122831241995815;0.1552060273721107
155;heuristicaocupacao;18.895238095238096;5.334161293713267;0.1426218513868726
160;heuristicaocupacao;19.485714285714288;5.667751137213699;0.1390600807756312
165;heuristicaocupacao;20.07619047619048;5.487830630601541;0.13580419280937284
170;heuristicaocupacao;20.66666666666667;5.322471553932942;0.11681098796964182
175;heuristicaocupacao;21.257142857142863;5.437015017340184;0.1327576123189225
180;heuristicaocupacao;21.847619047619055;6.463514723472124;0.09213709918834773
185;heuristicaocupacao;22.438095238095247;5.240269947082111;0.14172355379965038
190;heuristicaocupacao;23.02857142857144;5.376901283702304;0.11676394837824894
195;heuristicaocupacao;23.61904761904763;5.808951373094542;0.11506194106558694
200;heuristicaocupacao;24.209523809523823;5.843659556315645;0.155314384105948
205;heuristicaocupacao;24.800000000000015;5.891684157362759;0.1934255671509652
210;heuristicaocupacao;25.390476190476207;5.624806530343077;0.1809629357299802
215;heuristicaocupacao;25.9809523809524;4.74121137770916;0.10804635843049912
220;heuristicaocupacao;26.57142857142859;6.136702014970865;0.1272204714313679
225;heuristicaocupacao;27.161904761904783;4.7540859670568905;0.18688039015740807
230;heuristicaocupacao;27.752380952380975;5.4858488109316665;0.1309305717008959
235;heuristicaocupacao;28.342857142857167;4.964665568048387;0.15541413799641804
240;heuristicaocupacao;28.93333333333336;5.317006734507487;0.18040263445634894
245;heuristicaocupacao;29.52380952380955;5.520729527701639;0.13659867682898688
250;heuristicaocupacao;30.114285714285742;5.524299345020952;0.17055821464855833
255;heuristicaocupacao;30.704761904761934;5.581853529159373;0.12912412360591702
260;heuristicaocupacao;31.295238095238126;6.185021201316972;0.15285179812421035
265;heuristicaocupacao;31.885714285714318;5.612205132290554;0.1822342244563064
270;heuristicaocupacao;32.47619047619051;5.270632078634157;0.12659889341536384
275;heuristicaocupacao;33.0666666666667;5.882026395169575;0.1893508865494095
280;heuristicaocupacao;33.65714285714289;6.001990470233634;0.17729544943208067
285;heuristicaocupacao;34.247619047619075;4.8007237329487324;0.19620722102167912
290;heuristicaocupacao;34.83809523809526;5.720500090188075;0.1880978854003881
295;heuristicaocupacao;35.42857142857145;5.779658841164512;0.2240526132669472
